,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,corpus_type
0,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_21515655.mp3,common_voice_fy-NL_21515655,Frisian,1,1,192000,48.0,4,0.90325,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_21515655_MS2024.mat,54df6ef1a971b6ecdc5c8aadb25713e972828e6a2ba65e5d76feaf775491a01930e538bc88d4f74f3da1efb3a471dbce2c2d3b454490b857f7e6d346a536be8a,female,speech
1,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_21530072.mp3,common_voice_fy-NL_21530072,Frisian,1,1,192000,48.0,4,0.5685625,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_21530072_MS2024.mat,d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,,speech
2,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_27477478.mp3,common_voice_fy-NL_27477478,Frisian,1,1,128000,32.0,4,0.70846875,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_27477478_MS2024.mat,17fa732cc4daa4e391489587e8256c9d8aef01ec878b1859094d63ad17852c22fc200b47d88050cb5f3ff3565b4e907adc70616211b5e120cffc6092f97be475,female,speech
3,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_21449402.mp3,common_voice_fy-NL_21449402,Frisian,1,1,192000,48.0,4,0.5614791666666666,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_21449402_MS2024.mat,d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,,speech
4,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_23784122.mp3,common_voice_fy-NL_23784122,Frisian,1,1,192000,48.0,4,0.3896041666666666,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_23784122_MS2024.mat,f218dd21c4cae587c60020aef677cc9a40d46e154227e57061973da66fb0b85683eae580397ebccab663c588c5555563c0f08999cd7d86977b93d922585b4ffe,,speech
5,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_24713536.mp3,common_voice_fy-NL_24713536,Frisian,1,1,128000,32.0,4,0.49715625,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_24713536_MS2024.mat,baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,,speech
6,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_24640861.mp3,common_voice_fy-NL_24640861,Frisian,1,1,128000,32.0,4,0.79465625,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_24640861_MS2024.mat,18d624a18537ea2915b23a03c934ab925f48a7b4cbe70b5bb191d9fd3b8d3f3c77370cd93ff6c1b7b4bc60cdabf052377971ce08577b8d731fbd63cb03ca9b20,female,speech
7,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_23838291.mp3,common_voice_fy-NL_23838291,Frisian,1,1,192000,48.0,4,0.58825,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_23838291_MS2024.mat,bf9df4b7069669cfb3bd2d6b76972f99aa020430fb5a7065ad53b065354ea99f3a27728584c3f98edb62891ba359ea16b3fd34119c7e1d8c8493215e33f72c3d,,speech
8,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_21445137.mp3,common_voice_fy-NL_21445137,Frisian,1,1,192000,48.0,4,0.9111041666666668,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_21445137_MS2024.mat,589258301a407989abbf1e283a5dae92c7be3dda14f22470272a7c7d603d0e5e9ba54abc8a08a77ca56bbf5f2b81f39fc5fa8f8f1d92eef31364f4075a7ce5a8,,speech
9,data/speechCorp/MozillaCommonVoice/fy-NL/clips/common_voice_fy-NL_28327463.mp3,common_voice_fy-NL_28327463,Frisian,1,1,256000,32.0,8,0.9443125,4,MozillaCommonVoice/fy-NL,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/fy-NL/common_voice_fy-NL_28327463_MS2024.mat,16c92e8a4bf85f23ee4a4140759dcf3a2d9499847ea56a95f7efb9093069e4b2812a87f8d407bafe55d77ded80a01b1be1e9805fc043e881fe6c5a015588b7c1,,speech
