,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,corpus_type
0,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_18798022.mp3,common_voice_tt_18798022,Tatar,1,1,192000,48.0,4,0.8696666666666667,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_18798022_MS2024.mat,bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be,male,speech
1,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17361594.mp3,common_voice_tt_17361594,Tatar,1,1,192000,48.0,4,0.939875,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17361594_MS2024.mat,264e9d2d9b7ac25fafe954f37ab4a56cc378805c3f0dde2a306e553a711e99803463d6ba77f14f6c5752aff0d45491d349fe40501b5303dd17d638c62091cbaa,,speech
2,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17793126.mp3,common_voice_tt_17793126,Tatar,1,1,192000,48.0,4,0.8820208333333334,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17793126_MS2024.mat,fecb2bdbf6492306b59d0f0f8603c2bc60d1af183b52e4c6ead470634b98a30eb50b1a63817879ad39dbdee36bd21a0b06ebc8dd2e2974f5fc22195343a1feb1,,speech
3,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17785519.mp3,common_voice_tt_17785519,Tatar,1,1,192000,48.0,4,0.4922916666666667,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17785519_MS2024.mat,687025afd5ce033048472754c8d2cb1cf8a617e469866bbdb3746e2bb2194202094a715906f91feb1c546893a5d835347f4869e7def2e360ace6616fb4340e38,male,speech
4,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_18918821.mp3,common_voice_tt_18918821,Tatar,1,1,192000,48.0,4,0.6363125,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_18918821_MS2024.mat,bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be,male,speech
5,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_19342440.mp3,common_voice_tt_19342440,Tatar,1,1,384000,48.0,8,0.9188125,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_19342440_MS2024.mat,5fd767b573a41f223c2f3b016d2b07e0f64cae5b57d92338edbd2d7ca130a1620ee2a567af6559d1f113cb6826bc874e2f3d7bf4affd33b580f98c2af084938a,,speech
6,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17532277.mp3,common_voice_tt_17532277,Tatar,1,1,192000,48.0,4,0.7056666666666667,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17532277_MS2024.mat,11d5e99f7bd5b4f8492a06bb1ec22aa9110bba6ea9918f2a9adec05d686304d568ab7063daf8915d3fccfb4dd44b81646bd13a33ca130ac4014560bba4c2db0b,male,speech
7,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_18250015.mp3,common_voice_tt_18250015,Tatar,1,1,192000,48.0,4,0.6691041666666667,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_18250015_MS2024.mat,bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be,male,speech
8,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17431506.mp3,common_voice_tt_17431506,Tatar,1,1,192000,48.0,4,0.6476041666666666,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17431506_MS2024.mat,48bc0baa8d8e5ae15d3cbec55a2fb36aa76b0c5d72f1ea4deec7f59b73a83408a690afd86b53ca4468bdfac514701a5cf7ba683c3c11892b5ecafbd69743777a,,speech
9,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17516364.mp3,common_voice_tt_17516364,Tatar,1,1,192000,48.0,4,0.7600416666666666,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17516364_MS2024.mat,bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be,male,speech
10,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_19342168.mp3,common_voice_tt_19342168,Tatar,1,1,192000,48.0,4,0.9301041666666666,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_19342168_MS2024.mat,5fd767b573a41f223c2f3b016d2b07e0f64cae5b57d92338edbd2d7ca130a1620ee2a567af6559d1f113cb6826bc874e2f3d7bf4affd33b580f98c2af084938a,,speech
11,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_18892703.mp3,common_voice_tt_18892703,Tatar,1,1,192000,48.0,4,0.603125,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_18892703_MS2024.mat,bef73d84078e5916f101ffe000c149e3acd1a6ec3875ddb4524a8c2ae7e7b1d925bc919f1bd7a5a89fd4673e13ecff814acdeca90ac67b9db4c62b44d08764bb,,speech
12,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_18250022.mp3,common_voice_tt_18250022,Tatar,1,1,192000,48.0,4,0.7775208333333333,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_18250022_MS2024.mat,bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be,male,speech
13,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17870977.mp3,common_voice_tt_17870977,Tatar,1,1,192000,48.0,4,0.3532291666666666,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17870977_MS2024.mat,e05c1f3f10552c491eb3ac9dfe9e4f6487a5c1a722b48279ebcb44cb8a58b196a4986c77dc6a52c32c3861704f3dca883b0de82835e235f8538240ac4ee4a3ea,male,speech
14,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17668006.mp3,common_voice_tt_17668006,Tatar,1,1,192000,48.0,4,0.7711666666666667,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17668006_MS2024.mat,11d5e99f7bd5b4f8492a06bb1ec22aa9110bba6ea9918f2a9adec05d686304d568ab7063daf8915d3fccfb4dd44b81646bd13a33ca130ac4014560bba4c2db0b,male,speech
15,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_18847209.mp3,common_voice_tt_18847209,Tatar,1,1,192000,48.0,4,0.6306666666666667,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_18847209_MS2024.mat,bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be,male,speech
16,data/speechCorp/MozillaCommonVoice/tt/clips/common_voice_tt_17667864.mp3,common_voice_tt_17667864,Tatar,1,1,192000,48.0,4,0.5042916666666667,4,MozillaCommonVoice/tt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/tt/common_voice_tt_17667864_MS2024.mat,bb10e83bdf015da18144f427509d8cb56cfa4884527dc0cb3da927c845b733e48d3c451ae9538723b747fd6e34b15a863635e71b09a7611b7484f09e4cd109be,male,speech
