,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,corpus_type
0,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28205253.mp3,common_voice_da_28205253,Danish,1,1,128000,32,4,0.802125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28205253_MS2024.mat,ed29f793ce4dcee31ff4efdded9289ef2eda72a0a4ed3c30a3473513db5ecc6860cd66c1dfabb4ce2332e0fb3e9724da261fc0df5f023bfbfdb0acf79215558d,male,speech
1,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_30337482.mp3,common_voice_da_30337482,Danish,1,1,128000,32,4,0.6453125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_30337482_MS2024.mat,391e0bd0d3d2c967df92993178ab67e376f52b7a31c7d89ca017a79cef1b17647027e7f3042dc2b64d28e3e1d25111dc9fb988e80d3ed30d46931c25293455a9,male,speech
2,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_29634477.mp3,common_voice_da_29634477,Danish,1,1,128000,32,4,0.94978125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_29634477_MS2024.mat,a0b0477a804bf7e5fee7412a93a1f0afa32c45a1769d4630b780c8bc7547a1338dd15dcd2b31e8cf4cc4c9863aaa740436de179975a070b02b24e1b2a23bae91,male,speech
3,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_32703480.mp3,common_voice_da_32703480,Danish,1,1,128000,32,4,0.6575625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_32703480_MS2024.mat,4ac92e02afdc51ce2a77d2057e8411a5196db59ccb6676b78d741508098a73dcb4782ba2761d37cade15d4376343d99ce5b33c4330dbef11184dafca386b36ec,male,speech
4,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28929812.mp3,common_voice_da_28929812,Danish,1,1,128000,32,4,0.901375,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28929812_MS2024.mat,4432caa82e4b30878ff050e7d1384df12e8be8efa1f014c93d7aa1fed51c403c6c7c983fba5593fffe40cc276b9b957da87a57cff289e2fb2561b1df6447c9cb,male,speech
5,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_32175739.mp3,common_voice_da_32175739,Danish,1,1,128000,32,4,0.7925625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_32175739_MS2024.mat,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,male,speech
6,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_29817491.mp3,common_voice_da_29817491,Danish,1,1,128000,32,4,0.7661875,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_29817491_MS2024.mat,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,male,speech
7,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_30752599.mp3,common_voice_da_30752599,Danish,1,1,128000,32,4,0.7625625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_30752599_MS2024.mat,4b7e0002800bd16048dbe9544943910bbd2dfd75f8efe91f729ff88c9476b649a9aa721046a3b3ed4c5d47d738e1ffd6eca48fb9b45efe0d4bb3844fee4548ff,,speech
8,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_27858997.mp3,common_voice_da_27858997,Danish,1,1,128000,32,4,0.53775,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_27858997_MS2024.mat,1ed0cbec55233d73c21328c1ef319e24fce4d92659b4911c716a31336b41a2fb3ecd1d64c4b11a22abf24a927c1fbf764833e43720a4eb801695dea8684b91e5,male,speech
9,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_33774623.mp3,common_voice_da_33774623,Danish,1,1,128000,32,4,0.540875,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_33774623_MS2024.mat,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,male,speech
10,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_32806530.mp3,common_voice_da_32806530,Danish,1,1,128000,32,4,0.61240625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_32806530_MS2024.mat,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,male,speech
11,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28797517.mp3,common_voice_da_28797517,Danish,1,1,128000,32,4,0.68975,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28797517_MS2024.mat,1baee38bc23d250f3e1a8eebfbe112290180b00db20f2614549872ba16feb2ce9f55791a014d6a2c98d8c4aae214cd710710a5dffc0907c6d44e33647e7ffb9d,male,speech
12,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_34749423.mp3,common_voice_da_34749423,Danish,1,1,128000,32,4,0.37403125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_34749423_MS2024.mat,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,male,speech
13,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28687359.mp3,common_voice_da_28687359,Danish,1,1,128000,32,4,0.59978125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28687359_MS2024.mat,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,male,speech
14,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_30663091.mp3,common_voice_da_30663091,Danish,1,1,128000,32,4,0.92265625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_30663091_MS2024.mat,1b1fb8a4f893e708d7bc9e63b716cb34a310c8ab0e4c534e6108824094f3377e513178c0706a01a252674e806ce62d97594fd3a6c514460b79641b62e576b51f,male,speech
15,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_32401270.mp3,common_voice_da_32401270,Danish,1,1,128000,32,4,0.63515625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_32401270_MS2024.mat,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,male,speech
16,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_29646154.mp3,common_voice_da_29646154,Danish,1,1,128000,32,4,0.621,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_29646154_MS2024.mat,9b9d12b34e8a30212001743a4dfeaeff3a6382c08a5b5a49e7a36bee5d53d61d5493dcc1dba582e01983bf631fc83ef1c4e6956fa94220da332df85190e0aa75,male,speech
17,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28735274.mp3,common_voice_da_28735274,Danish,1,1,128000,32,4,0.7778125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28735274_MS2024.mat,54a7b030b5b4bd0f5395f355b85a5d5fc124249d94f0afa31d749c4bb417ab2da738867184ce509d5d75d857a876315d31274eaae6345af1cc416dfb246b99ac,female,speech
18,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_30023513.mp3,common_voice_da_30023513,Danish,1,1,128000,32,4,0.641625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_30023513_MS2024.mat,a0b0477a804bf7e5fee7412a93a1f0afa32c45a1769d4630b780c8bc7547a1338dd15dcd2b31e8cf4cc4c9863aaa740436de179975a070b02b24e1b2a23bae91,,speech
19,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28493148.mp3,common_voice_da_28493148,Danish,1,1,128000,32,4,0.7840625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28493148_MS2024.mat,004c3ce656156bf79f7acc8290eb8a5919f7a9732beccfd845d097446ef50b32d98a19790d7296192ef2c9e08ad9c712648e5b4acdb9c9b1eb6a82f15e66dbf9,male,speech
20,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_30131098.mp3,common_voice_da_30131098,Danish,1,1,128000,32,4,0.081,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_30131098_MS2024.mat,2b23a40b284c8109bbec97c0488e42b4df1007904494ce38252c5738f1436591b4d9e9620da4519923bb444419279940215a1503722398d023c7a22251d5fafc,,speech
21,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28536007.mp3,common_voice_da_28536007,Danish,1,1,128000,32,4,0.70453125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28536007_MS2024.mat,8558b0cd324a389118c92ad24531215124ef4b5d3a70840bb7a3389e98e1c5ec39210a9dccf2f4b2227634daa32c67ba229e4e124cc8886c60b18b08b933ad21,,speech
22,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28797434.mp3,common_voice_da_28797434,Danish,1,1,128000,32,4,0.874875,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28797434_MS2024.mat,1baee38bc23d250f3e1a8eebfbe112290180b00db20f2614549872ba16feb2ce9f55791a014d6a2c98d8c4aae214cd710710a5dffc0907c6d44e33647e7ffb9d,male,speech
23,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_31871602.mp3,common_voice_da_31871602,Danish,1,1,128000,32,4,0.73928125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_31871602_MS2024.mat,1b1fb8a4f893e708d7bc9e63b716cb34a310c8ab0e4c534e6108824094f3377e513178c0706a01a252674e806ce62d97594fd3a6c514460b79641b62e576b51f,male,speech
24,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_29204085.mp3,common_voice_da_29204085,Danish,1,1,128000,32,4,0.216375,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_29204085_MS2024.mat,3b714b41f326dbaa8bc82e6db69b8af210729b480170188184322633f54a68db74c191e13fe32f976252b2202a5f2841cfef910c8da2786f02db330f3934e262,,speech
25,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_29545090.mp3,common_voice_da_29545090,Danish,1,1,128000,32,4,0.65653125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_29545090_MS2024.mat,5c642ad1fe2a9ce2bef08c4e526c3b1e3418bac688aec8f92b949977235cd647f797d100b2f80714e1858b8390e6e4886860268a00ec69a0ba92bfba1b36e63a,,speech
26,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28493457.mp3,common_voice_da_28493457,Danish,1,1,128000,32,4,0.6473125,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28493457_MS2024.mat,004c3ce656156bf79f7acc8290eb8a5919f7a9732beccfd845d097446ef50b32d98a19790d7296192ef2c9e08ad9c712648e5b4acdb9c9b1eb6a82f15e66dbf9,male,speech
27,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_27769160.mp3,common_voice_da_27769160,Danish,1,1,128000,32,4,0.51415625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_27769160_MS2024.mat,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,male,speech
28,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_32329178.mp3,common_voice_da_32329178,Danish,1,1,128000,32,4,0.63171875,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_32329178_MS2024.mat,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,male,speech
29,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_28825615.mp3,common_voice_da_28825615,Danish,1,1,128000,32,4,0.69846875,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_28825615_MS2024.mat,baf08233da5a0d0d8ecf2cb012cd6657716eca4201a1425500970db7a2a62e71388a32f7b5dfab169e9c77cde571e4e6d74b91316691d2554ded5979032d0844,male,speech
30,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_30058111.mp3,common_voice_da_30058111,Danish,1,1,128000,32,4,0.5885625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_30058111_MS2024.mat,ffc808e9e678d895c256b73afa4c8a297a3a4af4a8400787feb2a99537c0e146b62a04bdadba3d48ec7ed6dcc31549b685dc24a17ec499bde80cc8a093b53c19,,speech
31,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_32390106.mp3,common_voice_da_32390106,Danish,1,1,128000,32,4,0.5635625,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_32390106_MS2024.mat,5362ba37e9371018870115f4a63a28b1fad5779f8ae82a12852db5630f7b66e514924c8c4acec40a1afc889ba2043c6774ce2b43e4d754f77975422bf2566947,male,speech
32,data/speechCorp/MozillaCommonVoice/da/clips/common_voice_da_29449147.mp3,common_voice_da_29449147,Danish,1,1,128000,32,4,0.7934375,4,MozillaCommonVoice/da,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/da/common_voice_da_29449147_MS2024.mat,2b23a40b284c8109bbec97c0488e42b4df1007904494ce38252c5738f1436591b4d9e9620da4519923bb444419279940215a1503722398d023c7a22251d5fafc,,speech
