,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,corpus_type
0,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_38167159.mp3,common_voice_be_38167159,Belarusian,1,1,128000,32,4,0.5185625,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_38167159_MS2024.mat,4142df127af0c93b372ac7ef241884960419789dfb74decb9eb0998c2187fb0daaf4e77bcfefac0af59efabf20ced823bcbd1d00b7900a2e63d2a2b4cf2e408a,,speech
1,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_29105528.mp3,common_voice_be_29105528,Belarusian,1,1,128000,32,4,0.2248125,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_29105528_MS2024.mat,07ea2c4b68525dc40ad4df49648a97bd962f912baba5c1fbfa333ef97a4bd856bc36fb9bbd3666d01ae0bdb5ddb7af2053f884d8637c8c3d4db30c83124523c0,,speech
2,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_30900629.mp3,common_voice_be_30900629,Belarusian,1,1,128000,32,4,0.97971875,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_30900629_MS2024.mat,a4d29db93aa3c123886b56bf205384637109b26e020db3f76a0365d785234fad658dd013bf176c8cf32f80254b84defff211bdef40d6129f818d9b18bf3112c6,,speech
3,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_29704955.mp3,common_voice_be_29704955,Belarusian,1,1,128000,32,4,0.385625,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_29704955_MS2024.mat,fea5214d55b28328f47ef8243fbfda0f1094365ff6d60a6d9298b5ca63a652b3da85401a059f50f61af633a6f3b2cdb95b2cb397d96506964fc175197e99e953,,speech
4,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_26928470.mp3,common_voice_be_26928470,Belarusian,1,1,256000,32,8,0.69321875,8,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_26928470_MS2024.mat,da4fea43d88a097bba8697897db483018f0cbed05467b7a97304470fd879edb4a5233647f3ea5942ccf0442590ca18335db45af7e53e9cb5906ffc6f7cbef79c,female,speech
5,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_30668960.mp3,common_voice_be_30668960,Belarusian,1,1,128000,32,4,0.70259375,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_30668960_MS2024.mat,402562bd393ff40cf80258591d45a77948db359f53a80e61b13e05cd4a3f98373f34c3040c76f96fa1d7c62c280891466a5c82d2afe34a782a154de22fcf5ee1,,speech
6,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_38361457.mp3,common_voice_be_38361457,Belarusian,1,1,128000,32,4,0.8555625,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_38361457_MS2024.mat,2e0253b95a53a9f8d83ec5420566fdfb3763a22d5471b4b25e503519f1548295f5e90b2a980ec644fd99b25d605fdb6ad97a5f187e0b13d6437ecc5561eb02f8,,speech
7,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_29273301.mp3,common_voice_be_29273301,Belarusian,1,1,128000,32,4,0.54675,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_29273301_MS2024.mat,94f3a7be03dec372c42153fe81d99ebe99bbb09f88d411dcb0cb115482b4f3c1d48448b0aa0e0ef9b4d26cf9fb37224222f2350c7b01286be01c5e3bf60bd36a,,speech
8,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_32137884.mp3,common_voice_be_32137884,Belarusian,1,1,128000,32,4,0.93125,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_32137884_MS2024.mat,24addf14d781fed7a0b038ce1cfa5c1341bea14eccdef21272fdb78b017d28e8464882fc010f9f19c77ba5d55ea06a6451ec0accd16a72255da2e74168387ae0,,speech
9,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_37464599.mp3,common_voice_be_37464599,Belarusian,1,1,128000,32,4,0.65278125,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_37464599_MS2024.mat,216de8fc1b7973a11926dd6694d2a97c3ceaf5a626ec4c8d2c85c8140a10ec5ed59bd6ee756c8c3451ee0cf784e4af445748cd69a2936102489b95f3409cd0d7,,speech
10,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_35016571.mp3,common_voice_be_35016571,Belarusian,1,1,128000,32,4,0.32634375,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_35016571_MS2024.mat,bac23926fc84ed71756d91f346fb70a96d85b0cbadd959055dfd58f2a7e7891fa6b8fb72439392943f9b8b41283ce4a816a3041b95c6b24f99c46b8d1fb0680e,,speech
11,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_37962410.mp3,common_voice_be_37962410,Belarusian,1,1,256000,32,8,0.6953125,8,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_37962410_MS2024.mat,a4d29db93aa3c123886b56bf205384637109b26e020db3f76a0365d785234fad658dd013bf176c8cf32f80254b84defff211bdef40d6129f818d9b18bf3112c6,,speech
12,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_26822334.mp3,common_voice_be_26822334,Belarusian,1,1,128000,32,4,0.82771875,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_26822334_MS2024.mat,77dee3e7d50ad44a04c193310b82c3fd774dc09c6e5ba13afd4502df4331e378f228a760cd0c54db46a2b48f5f2c9ed07d263726b7120be8c065b941ea2e5afd,female,speech
13,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_32855840.mp3,common_voice_be_32855840,Belarusian,1,1,128000,32,4,0.83590625,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_32855840_MS2024.mat,546d499fb917a06162583ccf1aa9c1690caa99dc50268b8b891179b2b1d238fb2ac4572223a83690e5a33d4d53938f6dbce3567c2c23fe1e94a86354421a215f,,speech
14,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_29525255.mp3,common_voice_be_29525255,Belarusian,1,1,128000,32,4,0.41875,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_29525255_MS2024.mat,d874ad8c9b5078d40920d2124f10cedb8e97eb76c312f3b08ae268a2da14645955fff418b0bfd5f5729c0e224bab7c67121d2e82d883c4d656ca8dd887151b77,,speech
15,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_30033259.mp3,common_voice_be_30033259,Belarusian,1,1,128000,32,4,0.84746875,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_30033259_MS2024.mat,8b0502422e7bc19b2b57a373ecd1f3ff8a03b895ff83b389fee1e9e741e81394b5debb8385a35f3fc4d38612c0f73784e073700c19ec9b66ac8fae642e9626bd,,speech
16,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_38554204.mp3,common_voice_be_38554204,Belarusian,1,1,128000,32,4,0.3348125,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_38554204_MS2024.mat,4142df127af0c93b372ac7ef241884960419789dfb74decb9eb0998c2187fb0daaf4e77bcfefac0af59efabf20ced823bcbd1d00b7900a2e63d2a2b4cf2e408a,,speech
17,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_29387198.mp3,common_voice_be_29387198,Belarusian,1,1,128000,32,4,0.62165625,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_29387198_MS2024.mat,7020e37469e7077dc8079fc29fb25745555304b69501d4999a5dbe1963e1d2c017666531940ef0aa6ffacb2fad78f365ec0bd9dde8d36cdc00bb11a2278ce3fa,,speech
18,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_26968043.mp3,common_voice_be_26968043,Belarusian,1,1,128000,32,4,0.21621875,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_26968043_MS2024.mat,08269ab854196f280bd53611d78b63acea5ff8cc082740f3fc7571ab20132f2b245b53214a76d306d2fc69e04ffd33397ab6e2d50198d7925f954635d01913a0,male,speech
19,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_26828934.mp3,common_voice_be_26828934,Belarusian,1,1,128000,32,4,0.48259375,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_26828934_MS2024.mat,2285cae5b2c71a2137989312e54ad668dce9eb1711400f139444e778999de5d0602aa77102995ad59388f1d0779720b0f7129aa872a2137c6a9a2b56920599a2,male,speech
20,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_37942228.mp3,common_voice_be_37942228,Belarusian,1,1,128000,32,4,0.549125,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_37942228_MS2024.mat,767c026def7291e674b9072db0d1cd73d046e3e75294b9abbc1c64fc1f694320aa7a018c44fa47bc8cb3983b4ca04ef9b9272eb58e296cd8839772f6ff813b9e,,speech
21,data/speechCorp/MozillaCommonVoice/be/clips/common_voice_be_36927680.mp3,common_voice_be_36927680,Belarusian,1,1,128000,32,4,0.2145625,4,MozillaCommonVoice/be,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/be/common_voice_be_36927680_MS2024.mat,4142df127af0c93b372ac7ef241884960419789dfb74decb9eb0998c2187fb0daaf4e77bcfefac0af59efabf20ced823bcbd1d00b7900a2e63d2a2b4cf2e408a,,speech
