,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender
0,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_22625543.mp3,common_voice_ga-IE_22625543,Irish,1,1,192000,48.0,4,0.7825625,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_22625543_MS2024.mat,4b22f93dac3a392f0f1feca51f1dfd575811ac880669d1c91589e4e703d7c6d55bb8e202304c079c9916a4de7901ff560d354a06897aa184c35687a0465f44cc,male
1,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_25088833.mp3,common_voice_ga-IE_25088833,Irish,1,1,128000,32.0,4,0.862125,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_25088833_MS2024.mat,ccb7543db93b84d6d4804b1b819f20e688570bfb3e2f81b6f2659a963e9b70776592154f3731cefd30eeabb7952e7e5244b41ba66f493989cfb8176f7ad6584a,
2,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_30519266.mp3,common_voice_ga-IE_30519266,Irish,1,1,128000,32.0,4,0.47428125,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_30519266_MS2024.mat,80da8e169249264ce895e113af272180c8012954da852d84d1a409d93fc8a276779c53bf4e7a63b2f2b5e8fc58cade18588f2d8ac6b0a5dfbe0a210e3ae60799,
3,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_20663127.mp3,common_voice_ga-IE_20663127,Irish,1,1,192000,48.0,4,0.47108333333333335,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_20663127_MS2024.mat,0ca82a0c0f8727d36af98f5f1cecb10b741af912220f9a9fc09b34aa6473da10f8bde9dabd081048642f278e93b84e1bee352066504904a8c697dccf1a2b2d7f,male
4,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_22624129.mp3,common_voice_ga-IE_22624129,Irish,1,1,192000,48.0,4,0.8912291666666666,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_22624129_MS2024.mat,4b22f93dac3a392f0f1feca51f1dfd575811ac880669d1c91589e4e703d7c6d55bb8e202304c079c9916a4de7901ff560d354a06897aa184c35687a0465f44cc,male
5,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_25088081.mp3,common_voice_ga-IE_25088081,Irish,1,1,128000,32.0,4,0.44821875,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_25088081_MS2024.mat,ccb7543db93b84d6d4804b1b819f20e688570bfb3e2f81b6f2659a963e9b70776592154f3731cefd30eeabb7952e7e5244b41ba66f493989cfb8176f7ad6584a,
6,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_17625672.mp3,common_voice_ga-IE_17625672,Irish,1,1,192000,48.0,4,0.621625,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_17625672_MS2024.mat,7750bf7d04c7e1eac6c9ad7aabd3acf7f010921a0b3454ced62db943d9e69c6838d3937de6feb4d0fec5ff5111c61cb52e398c841363733c4b14afd464e42423,male
7,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_17684689.mp3,common_voice_ga-IE_17684689,Irish,1,1,192000,48.0,4,0.7666041666666666,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_17684689_MS2024.mat,7750bf7d04c7e1eac6c9ad7aabd3acf7f010921a0b3454ced62db943d9e69c6838d3937de6feb4d0fec5ff5111c61cb52e398c841363733c4b14afd464e42423,male
8,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_17660023.mp3,common_voice_ga-IE_17660023,Irish,1,1,192000,48.0,4,0.6907916666666667,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_17660023_MS2024.mat,7750bf7d04c7e1eac6c9ad7aabd3acf7f010921a0b3454ced62db943d9e69c6838d3937de6feb4d0fec5ff5111c61cb52e398c841363733c4b14afd464e42423,male
9,data/speechCorp/MozillaCommonVoice/ga-IE/clips/common_voice_ga-IE_25083346.mp3,common_voice_ga-IE_25083346,Irish,1,1,128000,32.0,4,0.6501875,4,MozillaCommonVoice/ga-IE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/ga-IE/common_voice_ga-IE_25083346_MS2024.mat,76d3b8e611cbf2300f306c9a0e93ff447ff6f3efe1d5454114fde6e54df9a2e577f7b1731301f4f1e9082785373566f7f3bd32e251f3357e0f9edcdb12fd1ed4,
