,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender
0,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_24523125.mp3,common_voice_vi_24523125,Vietnamese,1,1,128000,32.0,4,0.60571875,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_24523125_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
1,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_24362798.mp3,common_voice_vi_24362798,Vietnamese,1,1,128000,32.0,4,0.86128125,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_24362798_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
2,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_24142077.mp3,common_voice_vi_24142077,Vietnamese,1,1,128000,32.0,4,0.7780625,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_24142077_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
3,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_23078578.mp3,common_voice_vi_23078578,Vietnamese,1,1,192000,48.0,4,0.182,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_23078578_MS2024.mat,e9bbe0aa827597d1161b519091d9e6c3bde1806f6cc83a755f70326f45d1925f48602463ed9f574c242424b6fb241beccbe3a3ffc7f93430e11414210fe12148,male
4,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_24106670.mp3,common_voice_vi_24106670,Vietnamese,1,1,128000,32.0,4,0.6474375,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_24106670_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
5,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_24396681.mp3,common_voice_vi_24396681,Vietnamese,1,1,128000,32.0,4,0.6364375,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_24396681_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
6,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_23755988.mp3,common_voice_vi_23755988,Vietnamese,1,1,192000,48.0,4,0.19645833333333335,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_23755988_MS2024.mat,ecedc04a93786f677758211e930c1f8e78c499e7b51944b342374f650cfb71aae2ed90cef72a76e7a690bfc93a96d46dcba250879044fae5670c69e467bef5eb,
7,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_24398713.mp3,common_voice_vi_24398713,Vietnamese,1,1,128000,32.0,4,0.79040625,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_24398713_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
8,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_24688265.mp3,common_voice_vi_24688265,Vietnamese,1,1,128000,32.0,4,0.69778125,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_24688265_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
9,data/speechCorp/MozillaCommonVoice/vi/clips/common_voice_vi_23930740.mp3,common_voice_vi_23930740,Vietnamese,1,1,192000,48.0,4,0.7777708333333333,4,MozillaCommonVoice/vi,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/vi/common_voice_vi_23930740_MS2024.mat,c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce,male
