,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender
0,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25176471.mp3,common_voice_lt_25176471,Lithuanian,1,1,128000,32.0,4,0.7656875,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25176471_MS2024.mat,d221005ce10124a46cdada15e3a90060d9f9996f1df247446966526c66f62e06d3c59fbe930804763824a1e419b1bd32cc38b1f278697405f482d609499f12cc,male
1,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_23801107.mp3,common_voice_lt_23801107,Lithuanian,1,1,192000,48.0,4,0.5445,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_23801107_MS2024.mat,b6f3c2284dbc8957d53f15f16a8ef8cb810b6328b388b086b8d2de158190670ee34e46ed3df935d7b5a4f961b5283ccec8c41b40024b251d7104465d596442f1,male
2,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25217164.mp3,common_voice_lt_25217164,Lithuanian,1,1,128000,32.0,4,0.5196875,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25217164_MS2024.mat,d7c1a64515eda1509da64311f5d581c145aca4d8949f479d7b10a01386365883a0087ee61b3d9c2d7fdfd968c110ba5df3ad20520526d22ae4ed12a7ba7c4461,female
3,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25311315.mp3,common_voice_lt_25311315,Lithuanian,1,1,128000,32.0,4,0.4450625,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25311315_MS2024.mat,eabd01bd190b7503d81f7aa9873f5d01f526cd846b26a2a5802e9bc46b1597d9113f2eeea3354b0942a4aa9fa1fe1098017f35306919007c72b041f47db611c2,
4,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25225160.mp3,common_voice_lt_25225160,Lithuanian,1,1,128000,32.0,4,0.83471875,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25225160_MS2024.mat,025ad805063e436817478da7731a1f34da79127f87df77d11fedf518c2f5711994dc26c27b42951d21eb726f3f3e11bf77df76bfd7b27aa6e7391640282e6aed,male
5,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25539289.mp3,common_voice_lt_25539289,Lithuanian,1,1,256000,32.0,8,0.9844375,8,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25539289_MS2024.mat,b1c9c767ac9b974e2a04a22288c4f42aedea6d2915e6112080e62862c5a00e62240e4673db6002f872b1886ef82f8c5969ce4411538fb3c870ae2362423af2cf,male
6,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25155390.mp3,common_voice_lt_25155390,Lithuanian,1,1,128000,32.0,4,0.99865625,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25155390_MS2024.mat,e34db1479bd223145489573ff58e246c8b30e9de09bdc5ac829abdcfa4034d6ef09a55e986c5461dc039cc91530eeb8f42aa3443ce87d14975a4ae4e2b301ebc,male
7,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25121892.mp3,common_voice_lt_25121892,Lithuanian,1,1,128000,32.0,4,0.66565625,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25121892_MS2024.mat,24407e3bf4569f128e37f8d4eb93f27eaa39193a66f1e145b76837651533abc02cfca083f7ee69e57ccc2320e934f7594be76dab696cac89766cc62f86280dc2,female
8,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25149121.mp3,common_voice_lt_25149121,Lithuanian,1,1,256000,32.0,8,0.5058125,8,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25149121_MS2024.mat,34937b90cc1ea6bdeff139564492ff9f3a04254314a3a2475610328a3892ae28e8440a3e8b0b58e570fc5957ef8ffdf0ca688d9c22730041fc677fc15dfaa6d7,male
9,data/speechCorp/MozillaCommonVoice/lt/clips/common_voice_lt_25114931.mp3,common_voice_lt_25114931,Lithuanian,1,1,128000,32.0,4,0.36471875,4,MozillaCommonVoice/lt,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/lt/common_voice_lt_25114931_MS2024.mat,1011e6697f977cf9341726b4790fb28433641969c94b846db078aaa2717f2b09f42dcf832feba38d8c9fe437ee87713d028a63375c9488075b5595c8fda45fdc,
