,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender
0,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_27641727.mp3,common_voice_sv-SE_27641727,Swedish,1,1,128000,32.0,4,0.82990625,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_27641727_MS2024.mat,0c9f3c285d53fef31a00dcb24eac3e0503afaea65864b3e7feac7146a4d5e89fcd62ff0aee62247025e99bb96cedfed08d13726d893eb02b0e11683f9122f8a3,male
1,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_24984208.mp3,common_voice_sv-SE_24984208,Swedish,1,1,128000,32.0,4,0.969,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_24984208_MS2024.mat,bdc74d57a53b480e8dcb6e2c88021936bb72812921d9a7c381736f67c5fe45a61445b2607667b89b7b919088cf22916f0443ea24447be1f71ef89a27d2402cd5,female
2,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_23818139.mp3,common_voice_sv-SE_23818139,Swedish,1,1,192000,48.0,4,0.8885208333333333,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_23818139_MS2024.mat,672229f2d103c33ac3790d10c9b32b3b36a111b47c1af0191805681449900ec58affe5f06e3a49938c4a27c14abd339299bb4e4a9f2e944697ea4264596bf9d3,female
3,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_26573182.mp3,common_voice_sv-SE_26573182,Swedish,1,1,128000,32.0,4,0.16496875,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_26573182_MS2024.mat,141d2fb979ebab495f92c338e4ca2fcc5a9d7b10f19be3047972ea5a0656809b99460f8afa0f5b12848e69becfe6185ae8f44f773289568ba1745fdbbdffaa82,male
4,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_24828410.mp3,common_voice_sv-SE_24828410,Swedish,1,1,128000,32.0,4,0.70625,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_24828410_MS2024.mat,672229f2d103c33ac3790d10c9b32b3b36a111b47c1af0191805681449900ec58affe5f06e3a49938c4a27c14abd339299bb4e4a9f2e944697ea4264596bf9d3,female
5,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_26448566.mp3,common_voice_sv-SE_26448566,Swedish,1,1,128000,32.0,4,0.62615625,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_26448566_MS2024.mat,141d2fb979ebab495f92c338e4ca2fcc5a9d7b10f19be3047972ea5a0656809b99460f8afa0f5b12848e69becfe6185ae8f44f773289568ba1745fdbbdffaa82,male
6,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_24330602.mp3,common_voice_sv-SE_24330602,Swedish,1,1,128000,32.0,4,0.195375,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_24330602_MS2024.mat,aa99943d9a60b633657f805daadb50e9d5faf4228af84fb3cc0b9172b2c8887cf304c7fe564d5f4811c6142595273252c23b5c81e431adecdc5253a964b2bb5e,male
7,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_24970639.mp3,common_voice_sv-SE_24970639,Swedish,1,1,128000,32.0,4,0.708875,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_24970639_MS2024.mat,141d2fb979ebab495f92c338e4ca2fcc5a9d7b10f19be3047972ea5a0656809b99460f8afa0f5b12848e69becfe6185ae8f44f773289568ba1745fdbbdffaa82,male
8,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_24621168.mp3,common_voice_sv-SE_24621168,Swedish,1,1,128000,32.0,4,0.658875,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_24621168_MS2024.mat,672229f2d103c33ac3790d10c9b32b3b36a111b47c1af0191805681449900ec58affe5f06e3a49938c4a27c14abd339299bb4e4a9f2e944697ea4264596bf9d3,female
9,data/speechCorp/MozillaCommonVoice/sv-SE/clips/common_voice_sv-SE_24820639.mp3,common_voice_sv-SE_24820639,Swedish,1,1,128000,32.0,4,0.65725,4,MozillaCommonVoice/sv-SE,STM_output/MATs/speech_mat_wl4_MozillaCommonVoice/sv-SE/common_voice_sv-SE_24820639_MS2024.mat,672229f2d103c33ac3790d10c9b32b3b36a111b47c1af0191805681449900ec58affe5f06e3a49938c4a27c14abd339299bb4e4a9f2e944697ea4264596bf9d3,female
